Date,Open,High,Low,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Volume,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-Jan-18,69955,70150,68700,68909.25,69307.29189,370,238,25643698,150,40.54,1450,-1045.75
25-Jan-18,68751.1,69443.05,67500,67847.2,67911.92207,3208,299,217861446,2962,92.33,1943.05,-903.9
29-Jan-18,67169,68469.85,66700.05,66951.25,67394.66225,453,371,30529782,142,31.35,1769.8,-217.75
30-Jan-18,67025.35,68450,67009.75,68180.8,67621.00625,640,470,43277444,210,32.81,1440.25,1155.45
31-Jan-18,68551,70610.8,67278.15,68565.9,68260.88046,1121,616,76520447,268,23.91,3332.65,14.9
01-Feb-18,68111.05,72615.75,67203.9,71913.15,71127.33837,4173,2634,296814383,886,21.23,5411.85,3802.1
02-Feb-18,70900.9,71614.6,68187.85,69259,69791.54893,1359,1122,94846715,199,14.64,3426.75,-1641.9
05-Feb-18,68999,69345.7,67610.2,68712.2,68614.47847,627,517,43021278,83,13.24,1735.5,-286.8
06-Feb-18,66500,68787.55,65124,68489.75,67031.44408,1520,1312,101887795,292,19.21,3663.55,1989.75
07-Feb-18,68900,69436.85,68245.55,68617.6,68932.19272,5329,640,367339655,192,3.6,1191.3,-282.4
08-Feb-18,68874,70776.2,68874,70318.95,70065.07033,910,671,63759214,259,28.46,1902.2,1444.95
09-Feb-18,69000,70431.9,69000,69826.6,69872.72109,735,470,51356450,89,12.11,1431.9,826.6
12-Feb-18,70486.9,71756.45,70365.1,71525.05,71349.34347,789,540,56294632,287,36.38,1391.35,1038.15
14-Feb-18,71849.9,72554.75,71663.3,72019.95,72104.93333,975,464,70302310,500,51.28,891.45,170.05
15-Feb-18,72319.9,72690.9,71800,71939.45,72209.65476,504,368,36393666,120,23.81,890.9,-380.45
16-Feb-18,72350,72473.95,70723.25,71049.2,71475.93684,475,338,33951070,109,22.95,1750.7,-1300.8
19-Feb-18,71999,71999,70300,70622.4,70651.91531,307,224,21690138,84,27.36,1699,-1376.6
20-Feb-18,70750,71018.6,70480.55,70737.9,70731.23181,371,183,26241287,59,15.9,538.05,-12.1
21-Feb-18,71028.2,71989.95,70738.1,71750.55,71144.46422,1747,243,124289379,1516,86.78,1251.85,722.35
22-Feb-18,71212.5,71488.75,69501.75,70105.6,70681.20976,410,213,28979296,198,48.29,1987,-1106.9
23-Feb-18,70300,72456,70300,72106.75,71246.63936,1697,449,120905547,1325,78.08,2156,1806.75
26-Feb-18,72498,72900,72330.25,72628.8,72585.95949,395,238,28671454,169,42.78,569.75,130.8
27-Feb-18,72555,73100,71800,72637,72262.74168,631,430,45597790,334,52.93,1300,82
28-Feb-18,72399.95,73799.6,72000,73385.45,73271.30917,731,464,53561327,272,37.21,1799.6,985.5
01-Mar-18,73450,74000,72500,72845.5,73164.5938,645,436,47191163,103,15.97,1500,-604.5
05-Mar-18,72500,73500,71700,72070.35,72264.56829,1955,428,141277231,1484,75.91,1800,-429.65
06-Mar-18,72772,72772,71300,71509.95,72103.91401,314,214,22640629,106,33.76,1472,-1262.05
07-Mar-18,71410,71797.6,70110.05,70289.3,70805.90414,459,336,32499910,149,32.46,1687.55,-1120.7
08-Mar-18,70777,70777,69900,70302.7,70205.8961,308,235,21623416,65,21.1,877,-474.3
09-Mar-18,70440.15,71317.15,70200.05,70591.75,70725.40609,197,173,13932905,45,22.84,1117.1,151.6
12-Mar-18,71139.85,71299.95,70900.2,71111.45,71101.27869,183,119,13011534,81,44.26,399.75,-28.4
13-Mar-18,71000,72092.25,70912.1,71692.9,71755.94149,188,143,13490117,64,34.04,1180.15,692.9
14-Mar-18,71730,71800,71000,71255.85,71280.4439,205,153,14612491,69,33.66,800,-474.15
15-Mar-18,71400,71980,71170.8,71879.2,71659.38614,202,130,14475196,71,35.15,809.2,479.2
16-Mar-18,71461.5,71699.85,69950,70165.2,70696.83712,264,172,18663965,128,48.48,1749.85,-1296.3
19-Mar-18,70699,70699,69689.15,70013.45,70044.85017,287,197,20102872,75,26.13,1009.85,-685.55
20-Mar-18,69950,70032.4,69483,69613.2,69684.33429,347,186,24180464,185,53.31,549.4,-336.8
21-Mar-18,70096.2,70150,69658.05,69858.7,69943.95714,210,118,14688231,65,30.95,491.95,-237.5
22-Mar-18,70003.35,70116.45,69300,69510.65,69840.53709,337,183,23536261,160,47.48,816.45,-492.7
23-Mar-18,68112.2,69499.95,68112.2,69189.2,69076.59448,471,299,32535076,172,36.52,1387.75,1077
26-Mar-18,69499.65,70300,68757.05,69983,69546.64242,660,406,45900784,310,46.97,1542.95,483.35
27-Mar-18,70208.95,72779.55,70208.95,72397.4,72028.49552,781,518,56254255,311,39.82,2570.6,2188.45
28-Mar-18,71846.4,73598.5,71619.7,72300.7,72719.69632,787,497,57230401,235,29.86,1978.8,454.3
02-Apr-18,72428.9,73349.65,72428.9,73049.6,72975.05115,391,242,28533245,149,38.11,920.75,620.7
03-Apr-18,73062.35,75764,72989.45,75579.95,75054.10811,1332,857,99972072,455,34.16,2774.55,2517.6
04-Apr-18,75000,76027.1,73856,74860.5,75106.6295,834,546,62638929,240,28.78,2171.1,-139.5
05-Apr-18,75836.5,77500,75836.5,77122.4,76840.68705,1243,897,95512974,466,37.49,1663.5,1285.9
06-Apr-18,76600,77370,76249.05,77203.95,76869.34526,475,351,36512939,121,25.47,1120.95,603.95
09-Apr-18,77200,77380,76850,77237.25,77153.03438,349,275,26926409,70,20.06,530,37.25
10-Apr-18,77250,77500,76732.65,76986.25,76944.82156,269,175,20698157,98,36.43,767.35,-263.75
11-Apr-18,76959.9,76979,76251,76533.1,76593.4335,203,165,15548467,46,22.66,728,-426.8
12-Apr-18,76550,78350,76234.05,77744.1,77674.37727,440,332,34176726,108,24.55,2115.95,1194.1
13-Apr-18,77810,78400.05,77700,77921.65,78078.55926,270,205,21081211,55,20.37,700.05,111.65
16-Apr-18,77500,78500,77500,78291.8,78146.56646,316,225,24694315,47,14.87,1000,791.8
17-Apr-18,78250,80000,78250,79795.95,79470.07068,665,490,52847597,154,23.16,1750,1545.95
18-Apr-18,79795.95,80099.95,78900,79036.65,79404.60932,558,357,44307772,161,28.85,1199.95,-759.3
19-Apr-18,79323.3,79786.5,79051.5,79278.4,79420.22553,235,167,18663753,72,30.64,735,-44.9
20-Apr-18,79499,79499,78000,78230.05,78453.91123,383,275,30047848,71,18.54,1499,-1268.95
23-Apr-18,78378,78776.95,77613.45,77978.7,78174.62587,286,194,22357943,76,26.57,1163.5,-399.3
24-Apr-18,77800,79093.35,77800,78028.4,78364.76277,274,211,21471945,91,33.21,1293.35,228.4
25-Apr-18,78078,78310.8,76999.95,77629.2,77918.38571,560,177,43634296,370,66.07,1310.85,-448.8
26-Apr-18,77700,77700,76297.35,76841.05,76910.91987,312,242,23996207,68,21.79,1402.65,-858.95
27-Apr-18,77000,80599.95,76933.25,80439.05,79627.54992,1242,776,98897417,565,45.49,3666.7,3439.05
30-Apr-18,80050,81423,79700.05,79881.85,80193.1875,688,442,55172913,176,25.58,1722.95,-168.15
02-May-18,80000,81300,79600,79748.85,80279.40909,594,437,47685969,116,19.53,1700,-251.15
03-May-18,79955,80122.95,76800,77045.75,78451.15281,2225,1485,174553815,522,23.46,3322.95,-2909.25
04-May-18,77999.95,77999.95,75511.05,75694.35,76251.60474,802,529,61153787,304,37.91,2488.9,-2305.6
07-May-18,76219.95,76579.3,75600,76050.75,76158.0643,591,375,45009416,192,32.49,979.3,-169.2
08-May-18,76124.05,76341.7,75500.05,75681.3,75925.41899,537,257,40771950,90,16.76,841.65,-442.75
09-May-18,75297.6,76460,75245,75930.95,75950.91935,372,266,28253742,150,40.32,1215,633.35
10-May-18,76054.35,76278.95,74540.1,74815.7,75379.5102,539,356,40629556,174,32.28,1738.85,-1238.65
11-May-18,75700,75700,74300,74639.05,74833.32086,374,230,27987662,126,33.69,1400,-1060.95
14-May-18,74785,75158.85,74500,74656.55,74759.54949,293,164,21904548,125,42.66,658.85,-128.45
15-May-18,74453.7,75263.2,74400,74590.3,74740.15242,269,139,20105101,130,48.33,863.2,136.6
16-May-18,74500,75001,74026.85,74787.25,74712.20973,329,172,24580317,108,32.83,974.15,287.25
17-May-18,74833.45,75228.35,74353.05,74594.6,74818.35124,242,117,18106041,123,50.83,875.3,-238.85
18-May-18,74411.05,75485.05,73894.7,74145.2,74501.74093,193,149,14378836,40,20.73,1590.35,-265.85
21-May-18,74200,74200,72873.6,73096.3,73258.41846,325,207,23808986,107,32.92,1326.4,-1103.7
22-May-18,72900,74235.6,72769.7,73955.8,73694.37333,225,177,16581234,65,28.89,1465.9,1055.8
23-May-18,73400,74400.05,73400,74016.95,74099.45763,236,152,17487472,67,28.39,1000.05,616.95
24-May-18,73400,74500,73400,73851.8,73859.91827,208,152,15362863,52,25,1100,451.8
25-May-18,73917.65,74344.15,73679.9,73857.65,73964.75,200,135,14792950,51,25.5,664.25,-60
28-May-18,74261.15,76400,74205.95,75987.1,75858.51717,466,304,35350069,170,36.48,2194.05,1725.95
29-May-18,78000,78000,75400,76495.55,76502.62763,333,240,25475375,82,24.62,2600,-1504.45
30-May-18,76101.1,77252.45,75401.65,76892.85,76661.76429,280,189,21465294,57,20.36,1850.8,791.75
31-May-18,77211,77388.95,75500.05,75758.65,76182.84756,164,133,12493987,44,26.83,1888.9,-1452.35
01-Jun-18,76400,76636.2,74500,75065.7,75332.95181,249,191,18757905,74,29.72,2136.2,-1334.3
04-Jun-18,75065.7,75547.3,74274.25,74659.85,74661.95745,188,133,14036448,52,27.66,1273.05,-405.85
05-Jun-18,74659.85,74894.35,73200,73882.6,73889.8937,254,191,18768033,97,38.19,1694.35,-777.25
06-Jun-18,73909.75,75000,73500,74289.1,74104.47761,268,213,19860000,67,25,1500,379.35
07-Jun-18,74600,76000,74433.3,75459.45,75342.65361,332,201,25013761,109,32.83,1566.7,859.45
08-Jun-18,75459.45,76367.25,74787.9,75709.7,75705.57219,187,145,14156942,45,24.06,1579.35,250.25
11-Jun-18,75709.7,76700,75709.7,76329.6,76342.56303,238,145,18169530,64,26.89,990.3,619.9
12-Jun-18,76333.05,76518.95,75350.45,75490,75930.00586,512,282,38876163,271,52.93,1168.5,-843.05
13-Jun-18,75501.2,76249.7,75000.05,75196.1,75424.62229,323,191,24362153,64,19.81,1249.65,-305.1
14-Jun-18,75200,75603.1,75000,75260.4,75239.72339,2227,133,167558864,2034,91.33,603.1,60.4
15-Jun-18,75400,75885,75300,75447.6,75542.46768,263,163,19867669,76,28.9,585,47.6
18-Jun-18,75495,76180.7,74276.95,74418.9,75082.25632,277,159,20797785,79,28.52,1903.75,-1076.1
19-Jun-18,74144.05,74927.8,74091.75,74683.1,74491.73885,157,116,11695203,42,26.75,836.05,539.05
20-Jun-18,74700.05,75162.4,74033.35,74891.75,74653.67179,195,146,14557466,29,14.87,1129.05,191.7
21-Jun-18,74797.15,75299,74529,74678.35,74833.74691,162,100,12123067,56,34.57,770,-118.8
22-Jun-18,74577.05,76011,74577.05,75586.8,75195.77733,247,136,18573357,108,43.72,1433.95,1009.75
25-Jun-18,75600,75948.9,74820.05,75061.8,75292.66341,205,122,15434996,86,41.95,1128.85,-538.2
26-Jun-18,74968.95,75500,74789.65,74955.9,75064.13978,186,127,13961930,70,37.63,710.35,-13.05
27-Jun-18,75207.45,75362.35,73694.5,74022.5,74389.08451,213,148,15844875,86,40.38,1667.85,-1184.95
28-Jun-18,74111.05,74809.45,72472.4,72954.5,73528.08696,368,255,27058336,169,45.92,2337.05,-1156.55
29-Jun-18,73492.9,75090,73288.05,74877.3,74278.03257,307,236,22803356,79,25.73,1801.95,1384.4
02-Jul-18,75204.05,75895.55,74660.15,74943.15,75072.39711,277,178,20795054,79,28.52,1235.4,-260.9
03-Jul-18,75166.35,75995,74700,75337.9,75186.16149,161,115,12104972,30,18.63,1295,171.55
04-Jul-18,75369.3,76284,75009.75,75941.65,75715.60237,337,195,25516158,104,30.86,1274.25,572.35
05-Jul-18,75856.25,76300,75283.5,75384.7,75817.63717,226,140,17134786,66,29.2,1016.5,-471.55
06-Jul-18,75209.45,76010.3,74857.85,75099.4,75530.75516,339,165,25604926,146,43.07,1152.45,-110.05
09-Jul-18,75631.55,75853.6,75265.05,75614.9,75575.8342,193,138,14586136,91,47.15,588.55,-16.65
10-Jul-18,75758.05,76379.95,75200,75913.75,75870.52361,487,252,36948945,233,47.84,1179.95,155.7
11-Jul-18,75744.95,76405,75643.4,76018.45,76003.48083,339,160,25765180,169,49.85,761.6,273.5
12-Jul-18,76250,78100,76250,77491.6,77408.46622,888,495,68738718,347,39.08,1850,1241.6
13-Jul-18,77769.35,77885,76553.9,76972.45,77021.07423,485,294,37355221,185,38.14,1331.1,-796.9
16-Jul-18,77100,77100,74222,74456.35,74917.25887,282,224,21126667,136,48.23,2878,-2643.65
17-Jul-18,74945,75413.95,74450,74742.9,74754.26061,165,126,12334453,40,24.24,963.95,-202.1
18-Jul-18,74750,75285,73840,74012.5,74385.77174,368,223,27373964,139,37.77,1445,-737.5
19-Jul-18,74350,74878,74000,74351.9,74359.89304,2487,195,184933054,2282,91.76,878,1.9
20-Jul-18,74400,77450.05,74300,76650.6,76200.17081,603,418,45948703,178,29.52,3150.05,2250.6
23-Jul-18,76850,77950.5,75800.1,77753,77138.63333,360,248,27769908,133,36.94,2150.4,903
24-Jul-18,77602.05,78268.35,77331.35,77609.6,77671.94286,420,189,32622216,233,55.48,937,7.55
25-Jul-18,77449,78800,77448.8,78077.05,78181.03534,283,218,22125233,105,37.1,1351.2,628.05
26-Jul-18,78493.2,78871.45,78300.3,78590.1,78617.68059,407,224,31997396,128,31.45,571.15,96.9
27-Jul-18,78752.9,81000,78667.35,80821,80194.96604,854,644,68486501,309,36.18,2332.65,2068.1
30-Jul-18,81097.65,81097.65,79326.25,79808.25,79925.64096,415,301,33169141,138,33.25,1771.4,-1289.4
31-Jul-18,80444,80679.95,79200,79457.6,79813.02575,233,195,18596435,50,21.46,1479.95,-986.4
01-Aug-18,79810,80372.45,79151.95,79491.2,79743.93472,337,276,26873706,59,17.51,1220.5,-318.8
02-Aug-18,79687.55,79687.55,78003,78460.7,78757.575,320,235,25202424,86,26.88,1684.55,-1226.85
03-Aug-18,78652.4,79200,78325.1,78426.4,78718.73043,230,183,18105308,81,35.22,874.9,-226
06-Aug-18,78846.65,78867.95,76570,76947.5,77572.50754,398,305,30873858,169,42.46,2297.95,-1899.15
07-Aug-18,77000,77500,76751,77201.45,77135.99487,390,282,30083038,108,27.69,749,201.45
08-Aug-18,77355,77505,76450.05,76825.35,76849.81989,372,266,28588133,118,31.72,1054.95,-529.65
09-Aug-18,77000,77391.3,75379.5,75842.95,76220.92212,2170,1467,165399401,457,21.06,2011.8,-1157.05
10-Aug-18,76142,76142,74232.6,74346.25,74624.50138,1454,648,108504025,815,56.05,1909.4,-1795.75
13-Aug-18,74170.05,74360.5,73200,73252.15,73708.35915,749,421,55207561,397,53,1160.5,-917.9
14-Aug-18,73788.85,74319.9,73555.55,73827.1,73954.85069,576,383,42597994,250,43.4,764.35,38.25
16-Aug-18,73999,74144.6,73000,73070.8,73501.671,769,360,56522785,421,54.75,1144.6,-928.2
17-Aug-18,73637.95,73800,73161,73684.5,73469.86468,436,256,32032861,224,51.38,639,46.55
20-Aug-18,73901.05,74840,73500.95,74600.5,74176.57407,378,252,28038745,105,27.78,1339.05,699.45
21-Aug-18,75100,75253.25,74365.55,74518.1,74665.77629,1341,219,100126806,1116,83.22,887.7,-581.9
23-Aug-18,74768.7,74815.4,74150,74347.25,74484.03607,305,150,22717631,153,50.16,665.4,-421.45
24-Aug-18,74523.4,74873.85,74000,74242.55,74468.34783,253,168,18840492,95,37.55,873.85,-280.85
27-Aug-18,74596.25,74596.25,74000,74149.75,74283.76395,233,143,17308117,116,49.79,596.25,-446.5
28-Aug-18,74177.05,74550,73210.05,73351.1,73703.70539,241,188,17762593,123,51.04,1339.95,-825.95
29-Aug-18,73586.05,73586.05,73175.05,73251.05,73381.41209,182,148,13355417,112,61.54,411,-335
30-Aug-18,73461,74200,73201,73368.5,73664.24696,247,157,18195069,92,37.25,999,-92.5
31-Aug-18,73050,74050.05,73050,73746.5,73534.16667,234,190,17206995,86,36.75,1000.05,696.5
03-Sep-18,74116,74300,73115.05,73364.1,73614.3908,174,121,12808904,53,30.46,1184.95,-751.9
04-Sep-18,73400.05,73500,70775,70959.5,71802.84461,798,522,57298670,380,47.62,2725,-2440.55
05-Sep-18,71202,71274.95,70075.9,70455.65,70471.4262,542,326,38195513,201,37.08,1199.05,-746.35
06-Sep-18,71499,71499,70181.1,70911.55,70655.98295,352,250,24870906,116,32.95,1317.9,-587.45
07-Sep-18,71199.55,71990,70690,71328.9,71375.15044,226,168,16130784,78,34.51,1300,129.35
10-Sep-18,71500,71524.95,70202,70481.1,70675.67788,208,149,14700541,106,50.96,1322.95,-1018.9
11-Sep-18,70408.3,71071.1,69610.05,69748.8,70308.34167,480,335,33748004,159,33.12,1461.05,-659.5
12-Sep-18,69961.7,69961.7,68144.55,69232.35,68959.97059,612,453,42203502,227,37.09,1817.15,-729.35
14-Sep-18,71200,71200,69500.05,70212.5,70105.6545,411,299,28813424,111,27.01,1699.95,-987.5
17-Sep-18,69513.55,70056.1,69513.5,69754.75,69794.08462,130,103,9073231,50,38.46,542.6,241.2
18-Sep-18,69900,70139.95,68650,68811.05,69107.27682,289,230,19972003,132,45.67,1489.95,-1088.95
19-Sep-18,69341.55,69341.55,67500,67682.4,68178.93285,417,330,28430615,168,40.29,1841.55,-1659.15
21-Sep-18,68699,68699,62516.7,66790.75,66210.25973,874,709,57867767,229,26.2,6182.3,-1908.25
24-Sep-18,66870,66870,64074.35,64539.85,65034.95388,4987,540,324329315,4582,91.88,2795.65,-2330.15
25-Sep-18,64481,66900,63193.1,65922.3,64588.67994,6230,1148,402387476,5114,82.09,3706.9,1441.3
26-Sep-18,66789.15,66985.2,65890.95,66331.2,66397.48086,418,271,27754147,140,33.49,1094.25,-457.95
27-Sep-18,66933.25,68186.25,64101.5,64478.75,65915.50931,591,453,38956066,198,33.5,4084.75,-2454.5
28-Sep-18,64556,65515.4,62352.3,63677.65,63771.55519,906,641,57777029,303,33.44,3163.1,-878.35
01-Oct-18,63413.75,63699.5,62100,62889,62899.90248,605,448,38054441,190,31.4,1599.5,-524.75
03-Oct-18,63255.75,63532,62705,63002,63141.59649,285,239,17995355,67,23.51,827,-253.75
04-Oct-18,63000,63000,61150,61577.2,61839.35014,714,546,44153296,348,48.74,1850,-1422.8
05-Oct-18,61580,61585,60506.8,60766.7,60830.07815,691,554,42033584,234,33.86,1078.2,-813.3
08-Oct-18,60900,61661,59494.6,61096.4,60850.15207,605,475,36814342,178,29.42,2166.4,196.4
09-Oct-18,61411.6,62602.65,60800,61889.9,61566.9869,458,330,28197680,126,27.51,1802.65,478.3
10-Oct-18,61453.1,64700,61453.1,64005.7,63369.03815,367,295,23256437,132,35.97,3246.9,2552.6
11-Oct-18,62984,64100,61800,63188.9,63333.90656,610,399,38633683,118,19.34,2300,204.9
12-Oct-18,63890,64897.9,63624.3,63923.85,64315.22682,507,324,32607820,148,29.19,1273.6,33.85
15-Oct-18,63900,65861.45,62011.75,63117.65,62579.32546,1186,641,74219080,352,29.68,3849.7,-782.35
16-Oct-18,63250.65,63980,63031.1,63214.75,63462.65397,315,208,19990736,88,27.94,948.9,-35.9
17-Oct-18,64013.25,64067.15,61500,61969.45,62476.62658,632,397,39485228,199,31.49,2567.15,-2043.8
19-Oct-18,62111,62473.8,60962.55,61905.65,61644.13803,681,486,41979658,168,24.67,1511.25,-205.35
22-Oct-18,62426.8,62551.2,61655,61930.9,62249.50249,201,124,12512150,67,33.33,896.2,-495.9
23-Oct-18,61779,62140,61400,61768.7,61711.82993,294,191,18143278,146,49.66,740,-10.3
24-Oct-18,62456.8,63201,61828.95,62576.1,62424.62162,333,195,20787399,131,39.34,1372.05,119.3
25-Oct-18,62000,62437,61200,61517.05,61680.35398,452,290,27879520,156,34.51,1237,-482.95
26-Oct-18,62445,63498,60801.45,63022.8,62444.59756,902,580,56325027,290,32.15,2696.55,577.8
29-Oct-18,63000,64555,62611,64160.2,63612.25309,648,407,41220740,179,27.62,1944,1160.2
30-Oct-18,63625,64875,63451.95,64069.8,64433.95082,488,310,31443768,99,20.29,1423.05,444.8
31-Oct-18,64498,64729.6,63701,64520.4,64425.60588,340,203,21904706,86,25.29,1028.6,22.4
01-Nov-18,64900,65279.95,64650.1,64832.7,64902.27451,255,157,16550080,89,34.9,629.85,-67.3
02-Nov-18,65424,66569.45,65424,66308.65,66153.47703,740,413,48953573,216,29.19,1145.45,884.65
05-Nov-18,66400,66594.65,65864,65974.55,66211.08672,369,244,24431891,86,23.31,730.65,-425.45
06-Nov-18,66124.95,66603.7,64800,65016.45,65487.98831,599,370,39227305,189,31.55,1803.7,-1108.5
07-Nov-18,65800,65870,65233.85,65485.05,65487.00485,206,101,13490323,65,31.55,636.15,-314.95
09-Nov-18,65222,66420,64571.6,66313.9,65584.4344,564,306,36989621,109,19.33,1848.4,1091.9
12-Nov-18,66399.9,66818,64999.95,65093.2,65683.90993,433,290,28441133,148,34.18,1818.05,-1306.7
13-Nov-18,65152,66123.5,64784.3,65825.75,65455.35447,347,254,22713008,87,25.07,1339.2,673.75
14-Nov-18,66112.45,66698.6,65100,65422.95,65963.66801,497,341,32783943,91,18.31,1598.6,-689.5
15-Nov-18,65500,66250,65288,65609.15,65828.81176,255,179,16786347,78,30.59,962,109.15
16-Nov-18,66084.1,66776.95,65600,65908,65943.11945,653,193,43060857,464,71.06,1176.95,-176.1
19-Nov-18,65888,66247.9,65483.85,66111.5,65971.525,160,118,10555444,46,28.75,764.05,223.5
20-Nov-18,65666.35,66299,65344.65,65804.2,66009.03311,151,85,9967364,41,27.15,954.35,137.85
21-Nov-18,66200,67498,66172.65,67309.1,66861.53443,305,225,20392768,144,47.21,1325.35,1109.1
22-Nov-18,67500,68066.9,67346.75,67542.85,67726.49175,303,194,20521127,157,51.82,720.15,42.85
26-Nov-18,68100,68611.65,67589.65,68013.4,68304.37875,734,530,50135414,465,63.35,1022,-86.6
27-Nov-18,67900,68708.95,67450,68597.25,68155.65846,325,228,22150589,117,36,1258.95,697.25
28-Nov-18,68712.8,69311.9,68443,68855.6,68961.12605,238,186,16412748,121,50.84,868.9,142.8
29-Nov-18,69111,69222.35,67900,68140.8,68464.83642,593,378,40599648,170,28.67,1322.35,-970.2
30-Nov-18,68250.15,68693.3,67100.1,67353.05,67722.1478,318,273,21535643,117,36.79,1593.2,-897.1
03-Dec-18,69001,69001,66500,66643.85,67095.96023,352,264,23617778,125,35.51,2501,-2357.15
04-Dec-18,66775,66945.1,65800,66055.45,66413.92308,247,179,16404239,72,29.15,1145.1,-719.55
05-Dec-18,66499,66499,65020,65188.2,65563.10658,319,216,20914631,137,42.95,1479,-1310.8
06-Dec-18,65100,65257.75,64508.45,64762.8,64873.46099,141,118,9147158,38,26.95,749.3,-337.2
07-Dec-18,65143.25,65729.45,64900.05,65460.15,65248.25623,281,176,18334760,146,51.96,829.4,316.9
10-Dec-18,64555,64791.15,64189,64313.05,64504.74269,171,124,11030311,58,33.92,602.15,-241.95
11-Dec-18,64000,66200,63693.45,65942.05,65166.10512,742,373,48353250,273,36.79,2506.55,1942.05
12-Dec-18,66399,68255,66280,67906.25,67372.20092,433,297,29172163,115,26.56,1975,1507.25
13-Dec-18,68359,68884.65,67000,67206.7,67650.40793,353,241,23880594,113,32.01,1884.65,-1152.3
14-Dec-18,67167,67428.45,66066,66350.35,66504.83162,291,211,19352906,102,35.05,1362.45,-816.65
17-Dec-18,66400.05,67183.95,66400.05,66686.35,66768.81041,269,194,17960810,66,24.54,783.9,286.3
18-Dec-18,66686.35,67972.05,66212.3,67518.65,66850.42857,371,228,24801509,158,42.59,1759.75,832.3
19-Dec-18,67968,69458,67625,69242.55,68027.95741,2935,538,199662055,2481,84.53,1833,1274.55
20-Dec-18,69199,69883.55,68728.5,69177.55,69390.69951,5674,443,393722829,5175,91.21,1155.05,-21.45
21-Dec-18,69269,69597.2,66750,66966.2,67666.34363,809,591,54742072,183,22.62,2847.2,-2302.8
24-Dec-18,67100,67350,65920,66104.85,66463,543,383,36089409,145,26.7,1430,-995.15
26-Dec-18,66489.25,67428.15,65269,66980.75,66741.89538,650,422,43382232,232,35.69,2159.15,491.5
27-Dec-18,67899,67899,66700,66889.1,67162.51709,234,163,15716029,68,29.06,1199,-1009.9
28-Dec-18,67350,67448.35,66700,66976,67143.38418,177,144,11884379,46,25.99,748.35,-374
31-Dec-18,67490,67490,66897.05,67088.25,67051.08374,406,194,27222740,206,50.74,592.95,-401.75
01-Jan-19,66940.75,67198.9,66525.85,66785.8,66770.86957,138,89,9214380,29,21.01,673.05,-154.95
02-Jan-19,66599,66918.95,66100,66577.35,66502.80321,498,268,33118396,180,36.14,818.95,-21.65
03-Jan-19,66435.5,67422.45,66300.05,66743.75,66845.1164,189,136,12633727,17,8.99,1122.4,308.25
04-Jan-19,66759.4,67315,66249.95,66558.6,66292.29631,3709,332,245878127,3459,93.26,1065.05,-200.8
07-Jan-19,67299,67313.1,66550,66698.45,66898.45933,209,153,13981778,77,36.84,763.1,-600.55
08-Jan-19,66699.05,66913.2,66188,66378.9,66580.13008,123,101,8189356,34,27.64,725.2,-320.15
09-Jan-19,66670.8,66999.65,65769.8,65943.15,66167.48944,284,177,18791567,94,33.1,1229.85,-727.65
10-Jan-19,66198.9,66890,65747.2,66550.55,66297.06977,301,221,19955418,89,29.57,1142.8,351.65
11-Jan-19,67199,67333,66300,66938.7,66693.76471,306,164,20408292,152,49.67,1033,-260.3
14-Jan-19,66850,66939,65700.1,66342,66379.41327,196,140,13010365,52,26.53,1238.9,-508
15-Jan-19,66551,66874.55,66000,66236.85,66289.95233,860,176,57009359,645,75,874.55,-314.15
16-Jan-19,66236.85,66555,65832.15,65935.8,66086.77519,129,101,8525194,50,38.76,722.85,-301.05
17-Jan-19,66000.9,66356.65,65585.3,65801.5,65864.04943,263,179,17322245,95,36.12,771.35,-199.4
18-Jan-19,66099.95,66099.95,65616.05,65734.8,65840.1976,167,111,10995313,74,44.31,483.9,-365.15
21-Jan-19,65564.85,66006.6,65501,65880.05,65738.01667,180,129,11832843,56,31.11,505.6,315.2
22-Jan-19,65725.6,66148.9,65201.3,65364.9,65503.84615,104,79,6812400,30,28.85,947.6,-360.7
23-Jan-19,65238.55,66211.1,65238.55,66050.2,65830.8129,155,115,10203776,60,38.71,972.55,811.65
24-Jan-19,66690,66690,64702.25,65009.3,65302.76098,205,146,13387066,86,41.95,1987.75,-1680.7
25-Jan-19,65200,65529.95,63650,63850.45,64683.96013,301,188,19469872,105,34.88,1879.95,-1349.55
28-Jan-19,64125,64125,62300,62552.85,62870.08817,465,301,29234591,186,40,1825,-1572.15
29-Jan-19,62355.7,62672.65,61520.05,61974.55,62077.13495,578,321,35880584,189,32.7,1152.6,-381.15
30-Jan-19,61530,62130.95,61100,61221,61617.86264,182,147,11214451,68,37.36,1030.95,-309
31-Jan-19,62480,62480,60556,61305.4,61139.61407,526,354,32159437,166,31.56,1924,-1174.6
01-Feb-19,61999,62642,61050,61204.4,61686.26906,446,294,27512076,85,19.06,1592,-794.6
04-Feb-19,61858.95,61858.95,59900.05,60065.65,60307.66712,730,469,44024597,346,47.4,1958.9,-1793.3
05-Feb-19,60299.85,60370.55,59650.95,60107.9,60036.33446,296,212,17770755,86,29.05,719.6,-191.95
06-Feb-19,60300,60300,59584,60052.65,60016.30798,263,189,15784289,65,24.71,716,-247.35
07-Feb-19,60060,60812.9,59090,59637.4,59978.87313,1001,685,60038852,213,21.28,1722.9,-422.6
